subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0134,RIFMEG10,lpfc,C(incongruentProportion),-1,0,0,,,1.0,10.901251153206019,1.1875,1.0,False
D0134,RIFMEG10,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,5.4324226333469685,0.875,1.0,False
D0134,RIFMEG2,lpfc,C(switchType),0,-1,5,1.125,1.375,0.046,6.754828696657775,1.1875,0.18655555555555556,False
D0134,RIFMEG2,lpfc,C(incongruentProportion),-1,0,0,,,1.0,6.926883736612909,0.3125,1.0,False
D0134,RIFMEG2,lpfc,C(switchType):C(incongruentProportion),0,1,8,0.4375,0.875,0.002,8.438602853405417,0.6875,0.14600000000000002,False
D0134,RIFMEG8,lpfc,C(switchType),-1,0,0,,,1.0,1.9573925099379503,1.1875,1.0,False
D0134,RIFMEG8,lpfc,C(incongruentProportion),-1,0,0,,,1.0,10.126283082020933,1.1875,1.0,False
D0134,RIFMEG8,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,5.53611743255521,0.875,1.0,False
D0134,RIFMEG9,lpfc,C(switchType),-1,0,0,,,1.0,2.092144853922857,1.1875,1.0,False
D0134,RIFMEG9,lpfc,C(incongruentProportion),-1,0,0,,,1.0,10.715938585648404,1.1875,1.0,False
D0134,RIFMEG9,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,5.5691623871237175,0.875,1.0,False
D0134,RINS10,lpfc,C(switchType),0,1,6,0.0,0.3125,0.024,6.130556511160063,0.1875,0.146,False
D0134,RINS10,lpfc,C(incongruentProportion),0,1,5,0.1875,0.4375,0.038,15.573387461281975,0.75,0.1688888888888889,False
D0134,RINS10,lpfc,C(incongruentProportion),1,1,8,0.5625,1.0,0.008,15.573387461281975,0.75,0.05527272727272727,False
D0134,RINS10,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,2.778730326000248,-0.5,1.0,False
D0134,RINS12,lpfc,C(switchType),-1,0,0,,,1.0,4.55507122169918,-0.625,1.0,False
D0134,RINS12,lpfc,C(incongruentProportion),-1,0,0,,,1.0,7.206849319961246,0.75,1.0,False
D0134,RINS12,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.246273919720312,0.3125,1.0,False
D0134,RINS13,lpfc,C(switchType),-1,0,0,,,1.0,6.544535588984242,0.3125,1.0,False
D0134,RINS13,lpfc,C(incongruentProportion),-1,0,0,,,1.0,3.3815817406988544,0.75,1.0,False
D0134,RINS13,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,3.1193061798371424,0.25,1.0,False
