ch1,ch2,n_A,n_B,mean_A,mean_B,mean_diff,time_window,perm_n,perm_pval,perm_method,perm_significant,perm_exclude_self,perm_alternative,perm_q_bh,perm_significant_bh
RAMF13,LMSF12,1,1,0.5164883055857523,0.5216797384254,-0.005191432839647736,"(-1.0,-0.5)",1260,0.795,without_replacement,False,True,greater,1.0,False
RAMF13,LMSF5,1,1,0.6077868034317281,0.543174167401365,0.06461263603036305,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,LMSF6,1,1,0.5029462781201332,0.5149548793438763,-0.012008601223743143,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF13,LPSF10,1,1,0.5107746155200747,0.541434371856531,-0.030659756336456234,"(-1.0,-0.5)",1260,0.385,without_replacement,False,True,greater,0.9650666666666666,False
RAMF13,LPSF12,1,1,0.5594863458613843,0.5523338816465639,0.007152464214820409,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,RAI10,1,1,0.6122187693757901,0.5450620793874604,0.06715668998832969,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,RAI4,1,1,0.5203473776875014,0.5439702863123537,-0.02362290862485228,"(-1.0,-0.5)",1260,0.035,without_replacement,True,True,greater,0.11344827586206899,False
RAMF13,RAI6,1,1,0.4999011899589069,0.5366176194710516,-0.036716429512144655,"(-1.0,-0.5)",1260,0.87,without_replacement,False,True,greater,1.0,False
RAMF13,RAMF14,1,1,0.5982555972443763,0.5295535710201663,0.06870202622420996,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
RAMF13,RASF15,1,1,0.5746126512207895,0.500872708772588,0.07373994244820148,"(-1.0,-0.5)",1260,0.005,without_replacement,True,True,greater,0.0188,True
RAMF13,RASF16,1,1,0.5259926835169544,0.4901123999253113,0.03588028359164308,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF13,RMMF13,1,1,0.5095141522115954,0.5540034726964106,-0.04448932048481524,"(-1.0,-0.5)",1260,0.045,without_replacement,True,True,greater,0.14338983050847456,False
RAMF13,RMMF14,1,1,0.5109153856290621,,,"(-1.0,-0.5)",1126,0.565,without_replacement,False,True,greater,1.0,False
RAMF13,RMSF10,1,1,0.5024275590684892,0.5337038726349564,-0.031276313566467207,"(-1.0,-0.5)",1260,0.875,without_replacement,False,True,greater,1.0,False
RAMF13,RMSF11,1,1,0.4939227137998792,0.5407584903664319,-0.04683577656655269,"(-1.0,-0.5)",1260,0.91,without_replacement,False,True,greater,1.0,False
RAMF13,RMSF12,1,1,0.5217675541367156,0.4873386264849644,0.03442892765175121,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
RAMF13,RMSF8,1,1,0.5516239250703696,0.491452700790793,0.06017122427957661,"(-1.0,-0.5)",1260,0.73,without_replacement,False,True,greater,1.0,False
RAMF13,RMSF9,1,1,0.5234420696989691,0.5633063714240072,-0.039864301725038076,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
ROF16,LASF10,1,1,0.5051602406960815,,,"(-1.0,-0.5)",1225,1.0,without_replacement,False,True,greater,1.0,False
ROF16,LASF11,1,1,0.4961374161494011,0.5379038557341558,-0.04176643958475468,"(-1.0,-0.5)",1260,0.935,without_replacement,False,True,greater,1.0,False
ROF16,LASF14,1,1,0.5063803731790597,0.5044332649308988,0.0019471082481609114,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
ROF16,LASF15,1,1,0.554431592281884,0.5267835785910975,0.02764801369078651,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
ROF16,LASF16,1,1,0.4778854573098198,0.6084652729150869,-0.1305798156052671,"(-1.0,-0.5)",1260,0.0,without_replacement,True,True,greater,0.0,True
ROF16,LMSF12,1,1,0.5168464179630988,0.5373575547142857,-0.020511136751186876,"(-1.0,-0.5)",1260,0.32,without_replacement,False,True,greater,0.8473239436619718,False
ROF16,LMSF5,1,1,0.5256179833714989,0.4921141922160567,0.03350379115544222,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
ROF16,LMSF6,1,1,0.5000548645588602,0.4914478224133202,0.008607042145539978,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
ROF16,LPSF10,1,1,0.5255974158787652,0.5154375500733925,0.010159865805372648,"(-1.0,-0.5)",1260,0.75,without_replacement,False,True,greater,1.0,False
ROF16,LPSF12,1,1,0.5179270135551591,0.4925380693757736,0.02538894417938553,"(-1.0,-0.5)",1260,1.0,without_replacement,False,True,greater,1.0,False
ROF16,RAI10,1,1,0.543991535724135,0.5032595901064604,0.04073194561767457,"(-1.0,-0.5)",1260,0.525,without_replacement,False,True,greater,1.0,False
