subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0121,LFPS2,lpfc,C(switchProportion),-1,0,0,,,1.0,8.536800720516613,-0.6875,1.0,False
D0121,LFPS2,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.730717679191809,-0.8125,1.0,False
D0121,LFPS6,lpfc,C(switchType),-1,0,0,,,1.0,6.481668798458725,0.875,1.0,False
D0121,LFPS6,lpfc,C(switchProportion),-1,0,0,,,1.0,3.874006750413951,-0.1875,1.0,False
D0121,LFPS6,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.123997078639078,1.1875,1.0,False
D0133,LFAI10,lpfc,C(switchType),-1,0,0,,,1.0,2.4952229287763688,0.375,1.0,False
D0133,LFAI10,lpfc,C(switchProportion),-1,0,0,,,1.0,1.3583937792115388,0.0625,1.0,False
D0133,LFAI10,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,1.1462680235471585,0.3125,1.0,False
D0133,LFAI3,lpfc,C(switchType),-1,0,0,,,1.0,4.317537434552784,1.125,1.0,False
D0133,LFAI3,lpfc,C(switchProportion),-1,0,0,,,1.0,2.514001831452641,0.375,1.0,False
D0133,LFAI3,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.256263139020498,1.0,1.0,False
D0133,LFAI4,lpfc,C(switchType),-1,0,0,,,1.0,7.30892891566799,-0.6875,1.0,False
D0133,LFAI4,lpfc,C(switchProportion),-1,0,0,,,1.0,9.711148582802233,1.3125,1.0,False
D0133,LFAI4,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,4.038655227413279,0.75,1.0,False
D0133,LFAI5,lpfc,C(switchType),-1,0,0,,,1.0,9.799136273904969,-0.6875,1.0,False
D0133,LFAI5,lpfc,C(switchProportion),-1,0,0,,,1.0,8.399145324588448,1.3125,1.0,False
D0133,LFAI5,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.1518136666157224,0.8125,1.0,False
D0133,LFAI6,lpfc,C(switchType),-1,0,0,,,1.0,6.746164031553231,-0.625,1.0,False
D0133,LFAI6,lpfc,C(switchProportion),-1,0,0,,,1.0,6.091742220854867,1.25,1.0,False
D0133,LFAI6,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.6049975311345945,0.1875,1.0,False
D0133,LFAI7,lpfc,C(switchType),-1,0,0,,,1.0,6.801085372827382,-0.625,1.0,False
D0133,LFAI7,lpfc,C(switchProportion),-1,0,0,,,1.0,8.014893855421043,1.375,1.0,False
D0133,LFAI7,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,3.662329283356307,1.375,1.0,False
D0133,LFAI8,lpfc,C(switchType),-1,0,0,,,1.0,6.564535443755624,1.3125,1.0,False
D0133,LFAI8,lpfc,C(switchProportion),-1,0,0,,,1.0,6.691828186230009,1.3125,1.0,False
D0133,LFAI8,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,2.3854184687833246,0.0,1.0,False
D0133,LFAI9,lpfc,C(switchType),0,-1,6,0.25,0.5625,0.038,17.249790518005806,1.3125,0.25333333333333335,False
D0133,LFAI9,lpfc,C(switchType),1,-1,12,0.6875,1.375,0.002,17.249790518005806,1.3125,0.028,True
D0133,LFAI9,lpfc,C(switchProportion),-1,0,0,,,1.0,5.9743399034613,0.3125,1.0,False
D0133,LFAI9,lpfc,C(switchType):C(switchProportion),-1,0,0,,,1.0,5.212307549909333,-0.125,1.0,False
D0133,LFAM5,lpfc,C(switchType),-1,0,0,,,1.0,2.702390666767418,1.25,1.0,False
D0133,LFAM5,lpfc,C(switchProportion),-1,0,0,,,1.0,4.18674590836426,-0.0625,1.0,False
