subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0100,LOPS11,occ,C(switchProportion),-1,0,0,,,1.0,6.249557124082592,1.0,1.0,False
D0100,LOPS11,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,15.959211562578972,0.625,1.0,False
D0100,LOPS12,occ,C(congruency),-1,0,0,,,1.0,5.617366883169911,0.25,1.0,False
D0100,LOPS12,occ,C(switchProportion),-1,0,0,,,1.0,5.371966896668923,0.5625,1.0,False
D0100,LOPS12,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,8.724955560737163,0.625,1.0,False
D0100,LTOJ1,occ,C(congruency),-1,0,0,,,1.0,5.65441863126892,0.5,1.0,False
D0100,LTOJ1,occ,C(switchProportion),-1,0,0,,,1.0,2.4044012205842193,0.5625,1.0,False
D0100,LTOJ1,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,3.926114503328644,-0.4375,1.0,False
D0100,LTPI1,occ,C(congruency),-1,0,0,,,1.0,4.784658181799512,-0.875,1.0,False
D0100,LTPI1,occ,C(switchProportion),-1,0,0,,,1.0,11.327610732334765,1.25,1.0,False
D0100,LTPI1,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,10.467283574263604,0.9375,1.0,False
D0102,RTPI1,occ,C(congruency),-1,0,0,,,1.0,10.885296775375844,-0.875,1.0,False
D0102,RTPI1,occ,C(switchProportion),-1,0,0,,,1.0,6.171470085393775,-0.375,1.0,False
D0102,RTPI1,occ,C(congruency):C(switchProportion),-1,0,0,,,1.0,4.377021266911111,0.375,1.0,False
D0103,LAI7,lpfc,C(congruency),-1,0,0,,,1.0,4.308400226434493,1.0625,1.0,False
D0103,LAI7,lpfc,C(switchProportion),-1,0,0,,,1.0,10.006269371684287,1.25,1.0,False
D0103,LAI7,lpfc,C(congruency):C(switchProportion),-1,0,0,,,1.0,4.706214673059715,0.4375,1.0,False
D0103,LAI8,lpfc,C(congruency),-1,0,0,,,1.0,2.1860926545962367,0.25,1.0,False
D0103,LAI8,lpfc,C(switchProportion),-1,0,0,,,1.0,6.594285891283961,0.375,1.0,False
D0103,LAI8,lpfc,C(congruency):C(switchProportion),-1,0,0,,,1.0,5.454822835945749,1.375,1.0,False
D0103,LTPI2,occ,C(congruency),-1,0,0,,,1.0,3.9904516858589343,0.25,1.0,False
