subject,electrode,roi,effect,cluster_idx,sign,extent_windows,cluster_onset,cluster_offset,cluster_p_value,peak_F,peak_time,cluster_p_fdr,sig_after_fdr
D0063,RMSF11,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.525168495040268,0.3125,1.0,False
D0063,RMSF12,lpfc,C(switchType),-1,0,0,,,1.0,5.4110640246661115,1.375,1.0,False
D0063,RMSF12,lpfc,C(incongruentProportion),-1,0,0,,,1.0,6.337192103043754,0.875,1.0,False
D0063,RMSF12,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.536488463555784,0.3125,1.0,False
D0063,RMSF7,lpfc,C(switchType),0,-1,6,0.8125,1.125,0.03,5.910520548171997,1.0,0.1778823529411765,False
D0063,RMSF7,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.064458996725989,0.4375,1.0,False
D0063,RMSF7,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.133152508031716,0.5,1.0,False
D0063,RMSF8,lpfc,C(switchType),-1,0,0,,,1.0,8.099227851531719,1.0,1.0,False
D0063,RMSF8,lpfc,C(incongruentProportion),-1,0,0,,,1.0,4.186645641108228,0.125,1.0,False
D0063,RMSF8,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.601410337447991,0.875,1.0,False
D0063,RMSF9,lpfc,C(switchType),-1,0,0,,,1.0,2.6417114616717674,-0.875,1.0,False
D0063,RMSF9,lpfc,C(incongruentProportion),-1,0,0,,,1.0,3.653786848815422,1.0,1.0,False
D0063,RMSF9,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,4.33189437380815,1.0,1.0,False
D0063,ROF16,lpfc,C(switchType),-1,0,0,,,1.0,3.446290789541285,-0.6875,1.0,False
D0063,ROF16,lpfc,C(incongruentProportion),-1,0,0,,,1.0,2.5845252031571824,0.3125,1.0,False
D0063,ROF16,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,3.8846993125786304,0.8125,1.0,False
D0065,RMSF12,lpfc,C(switchType),-1,0,0,,,1.0,4.544313597474505,1.0,1.0,False
D0065,RMSF12,lpfc,C(incongruentProportion),-1,0,0,,,1.0,3.3245310329348277,-0.6875,1.0,False
D0065,RMSF12,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,3.653790006173057,1.375,1.0,False
D0065,RPMT1,occ,C(switchType),-1,0,0,,,1.0,3.8769738992325045,0.25,1.0,False
D0065,RPMT1,occ,C(incongruentProportion),-1,0,0,,,1.0,3.248936060238355,0.8125,1.0,False
D0065,RPMT1,occ,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,2.903093565895819,-0.6875,1.0,False
D0069,LOF8,lpfc,C(switchType),-1,0,0,,,1.0,7.8236627580096565,1.3125,1.0,False
D0069,LOF8,lpfc,C(incongruentProportion),-1,0,0,,,1.0,2.1442918441449117,0.0,1.0,False
D0069,LOF8,lpfc,C(switchType):C(incongruentProportion),-1,0,0,,,1.0,3.387876172844166,0.0625,1.0,False
D0071,RFO14,lpfc,C(switchType),-1,0,0,,,1.0,3.421798124652819,0.75,1.0,False
D0071,RFO14,lpfc,C(incongruentProportion),-1,0,0,,,1.0,6.838648572747691,0.375,1.0,False
D0071,RFO14,lpfc,C(switchType):C(incongruentProportion),0,1,9,-0.4375,0.0625,0.006,13.241708687374933,-0.1875,0.28350000000000003,False
D0071,RIA11,lpfc,C(switchType),-1,0,0,,,1.0,4.145671908551523,0.9375,1.0,False
